"No.","Time","Source","Destination","Protocol","Length","Info"
"71210","10985.281144","10.1.0.1","192.168.2.11","HTTP/2","1036","7849  >  38990 Len=994"
"71211","10985.331144","10.0.0.1","192.168.2.10","NAS-5GS","1338","Authentication Response"
"71212","10985.381144","172.16.0.2","10.0.0.11","HTTP/2","455","8097  >  54516 Len=413"
"71213","10985.431144","10.0.0.2","192.168.2.11","NAS-5GS","464","PDU Session Establishment"
"71214","10985.481144","192.168.1.10","10.0.0.11","HTTP/2","1191","48253  >  14667 Len=1149"
"71215","10985.531144","172.16.0.2","10.0.0.11","NAS-5GS","964","Registration Accept"
"71216","10985.581144","10.1.0.1","10.1.0.11","NAS-5GS","507","Authentication Response"
"71217","10985.68968","10.1.0.1","10.1.0.10","PFCP","690","Heartbeat Request"
"71218","10985.73968","10.1.0.2","10.0.0.10","PFCP","551","Heartbeat Request"
"71219","10985.797788","172.16.0.2","192.168.2.11","PFCP","1459","Session Deletion Request"
"71220","10985.847788","192.168.1.11","192.168.2.10","GTPv2","257","Modify Bearer Request"
"71221","10985.913383","172.16.0.1","10.1.0.11","NAS-5GS","532","PDU Session Establishment"
"71222","10985.963383","10.1.0.1","172.16.1.2","PFCP","573","Session Modification Request"
"71223","10986.013383","172.16.0.2","192.168.2.10","ICMP","127","Echo (ping) request"
"71224","10986.063383","172.16.0.1","10.0.0.10","NGAP","832","HandoverRequest"
"71225","10986.113383","10.0.0.2","172.16.1.1","DNS","1486","Standard query response"
"71226","10986.296798","10.0.0.2","192.168.2.10","NGAP","614","HandoverFailure"
"71227","10986.400983","172.16.0.1","172.16.1.2","NGAP","123","UEContextReleaseRequest"
"71228","10986.458091","172.16.0.2","10.1.0.10","HTTP/2","1483","15167  >  16291 Len=1441"
"71229","10986.508091","10.0.0.2","192.168.2.10","UDP","1134","59072  >  26514 Len=1092"
"71230","10986.612539","172.16.0.2","10.0.0.11","HTTP/2","67","35339  >  55486 Len=25"
"71231","10986.700558","172.16.0.1","172.16.1.2","RRC","1150","RRCReconfiguration"
"71232","10986.767135","10.0.0.2","10.0.0.10","PFCP","342","Session Deletion Request"
"71233","10986.817135","172.16.0.1","10.1.0.10","GTPv2","975","Create Session Response"
"71234","10986.930489","10.0.0.2","10.0.0.11","HTTP/2","444","13696  >  56591 Len=402"
"71235","10986.980489","192.168.1.10","10.0.0.11","DNS","1123","Standard query response"
"71236","10987.049536","10.1.0.2","192.168.2.11","NAS-5GS","326","PDU Session Establishment"
"71237","10987.226325","192.168.1.10","172.16.1.1","HTTP/2","206","65115  >  20757 Len=164"
"71238","10987.523696","192.168.1.11","172.16.1.1","UDP","718","53105  >  41216 Len=676"
"71239","10987.573696","172.16.0.1","10.1.0.10","UDP","807","15988  >  26320 Len=765"
"71240","10987.713201","192.168.1.10","10.0.0.10","DNS","985","Standard query response"
"71241","10987.864626","10.0.0.1","192.168.2.10","PFCP","1493","Session Modification Request"
"71242","10987.969823","192.168.1.11","172.16.1.1","NGAP","1098","UEContextReleaseRequest"
"71243","10988.019823","192.168.1.11","10.1.0.11","NAS-5GS","758","Authentication Request"
"71244","10988.069823","192.168.1.10","192.168.2.11","NAS-5GS","384","Deregistration Request"
"71245","10988.134151","192.168.1.11","192.168.2.11","DNS","806","Standard query response"
"71246","10988.184151","192.168.1.11","172.16.1.2","NAS-5GS","764","Registration Accept"
"71247","10988.812584","10.0.0.1","10.0.0.11","PFCP","1277","Heartbeat Request"
"71248","10988.862584","172.16.0.1","10.0.0.10","NGAP","1070","PathSwitchRequest"
"71249","10989.104123","192.168.1.10","172.16.1.2","NGAP","751","HandoverFailure"
"71250","10989.154123","172.16.0.2","172.16.1.2","DNS","643","Standard query response"
"71251","10989.347058","192.168.1.11","192.168.2.10","NAS-5GS","79","Authentication Request"
"71252","10989.397058","10.0.0.1","10.0.0.10","NGAP","1163","UEContextReleaseRequest"
"71253","10989.447058","10.1.0.2","172.16.1.1","DNS","302","Standard query"
"71254","10989.515479","10.1.0.1","10.0.0.10","PFCP","1351","Session Deletion Request"
"71255","10989.565479","10.1.0.1","172.16.1.1","ICMP","617","Echo (ping) reply"
"71256","10989.615479","192.168.1.11","172.16.1.2","HTTP/2","1401","9277  >  47453 Len=1359"
"71257","10989.665479","10.0.0.1","10.0.0.10","DNS","908","Standard query"
"71258","10989.715479","10.1.0.1","10.0.0.10","PFCP","1092","Session Modification Request"
"71259","10989.765479","10.1.0.2","192.168.2.11","NGAP","347","HandoverFailure"
"71260","10989.878044","10.0.0.2","172.16.1.2","PFCP","356","Session Establishment Request"
"71261","10989.975901","10.0.0.2","172.16.1.1","HTTP/2","1375","9867  >  22556 Len=1333"
"71262","10990.025901","172.16.0.1","192.168.2.11","NAS-5GS","895","PDU Session Establishment"
"71263","10990.075901","172.16.0.2","192.168.2.11","NGAP","320","HandoverRequest"
"71264","10990.152196","172.16.0.2","10.1.0.10","UDP","818","55062  >  64989 Len=776"
"71265","10990.202196","172.16.0.1","192.168.2.10","GTPv2","216","Modify Bearer Request"
"71266","10990.252196","10.1.0.1","192.168.2.11","PFCP","252","Heartbeat Request"
"71267","10990.308401","10.0.0.2","10.1.0.10","ICMP","508","Echo (ping) reply"
"71268","10990.426481","192.168.1.11","192.168.2.10","ICMP","514","Echo (ping) reply"
"71269","10990.579004","172.16.0.1","172.16.1.2","NGAP","185","HandoverRequest"
"71270","10990.629004","10.1.0.2","10.1.0.11","HTTP/2","1212","62150  >  54661 Len=1170"
"71271","10990.752499","10.0.0.2","192.168.2.11","DNS","1370","Standard query response"
"71272","10990.802499","10.1.0.2","172.16.1.2","PFCP","76","Session Establishment Request"
"71273","10990.852499","10.1.0.2","172.16.1.2","DNS","269","Standard query response"
"71274","10990.902499","172.16.0.2","10.1.0.11","NGAP","654","HandoverRequest"
"71275","10990.962618","10.1.0.2","192.168.2.10","NAS-5GS","160","Registration Request"
"71276","10991.026616","192.168.1.11","172.16.1.2","HTTP/2","210","24358  >  32919 Len=168"
"71277","10991.14338","172.16.0.2","10.1.0.11","NGAP","1008","PathSwitchRequest"
"71278","10991.19338","10.0.0.2","172.16.1.2","GTPv2","780","Modify Bearer Request"
"71279","10991.347434","172.16.0.1","10.1.0.10","NAS-5GS","1094","Deregistration Request"
"71280","10991.397434","192.168.1.10","10.1.0.11","DNS","1063","Standard query"
"71281","10991.447434","172.16.0.1","10.0.0.10","NAS-5GS","141","Authentication Request"
"71282","10991.522982","10.1.0.2","10.1.0.10","NGAP","1238","HandoverRequest"
"71283","10991.617225","192.168.1.11","10.1.0.10","HTTP/2","929","15032  >  60895 Len=887"
"71284","10991.667225","192.168.1.11","172.16.1.1","NAS-5GS","1227","Authentication Request"
"71285","10991.722502","10.1.0.1","192.168.2.11","NGAP","644","PathSwitchRequest"
"71286","10991.772502","10.0.0.2","172.16.1.2","HTTP/2","641","48355  >  44765 Len=599"
"71287","10991.876322","10.0.0.1","192.168.2.10","HTTP/2","939","14090  >  32309 Len=897"
"71288","10992.06217","10.0.0.2","172.16.1.1","HTTP/2","1378","8302  >  18185 Len=1336"
"71289","10992.161025","10.1.0.2","192.168.2.11","NAS-5GS","892","Authentication Request"
"71290","10992.211025","172.16.0.2","192.168.2.10","GTPv2","633","Modify Bearer Request"
"71291","10992.341149","192.168.1.11","10.1.0.10","HTTP/2","828","37780  >  54130 Len=786"
"71292","10992.391149","172.16.0.1","10.1.0.10","DNS","135","Standard query response"
"71293","10992.441149","172.16.0.1","172.16.1.1","GTPv2","1113","Create Session Request"
"71294","10992.491149","192.168.1.11","10.1.0.10","HTTP/2","406","38327  >  44429 Len=364"
"71295","10992.541149","10.0.0.1","10.1.0.10","UDP","318","50938  >  4818 Len=276"
"71296","10992.8893","172.16.0.1","10.1.0.10","NGAP","563","PathSwitchRequest"
"71297","10992.9393","10.1.0.2","10.0.0.10","GTPv2","688","Delete Session Request"
"71298","10992.9893","10.1.0.1","10.1.0.11","DNS","679","Standard query"
"71299","10993.0393","172.16.0.2","10.0.0.10","NGAP","277","HandoverRequest"
"71300","10993.0893","10.1.0.1","192.168.2.11","PFCP","974","Session Modification Request"
"71301","10993.306813","192.168.1.11","10.1.0.11","UDP","851","22995  >  44776 Len=809"
"71302","10993.361967","172.16.0.1","10.1.0.10","UDP","1439","19583  >  13011 Len=1397"
"71303","10993.438178","10.1.0.2","10.1.0.10","NAS-5GS","1209","Registration Request"
"71304","10993.493586","172.16.0.1","10.1.0.10","HTTP/2","504","59431  >  18975 Len=462"
"71305","10993.543586","10.1.0.1","10.1.0.10","NAS-5GS","1441","Registration Accept"
"71306","10993.690044","172.16.0.1","10.1.0.11","NGAP","621","PathSwitchRequest"
"71307","10993.740044","10.1.0.2","172.16.1.1","ICMP","646","Destination unreachable"
"71308","10993.790044","10.0.0.2","10.0.0.11","NAS-5GS","1346","PDU Session Establishment"
"71309","10993.840044","172.16.0.1","172.16.1.1","GTPv2","75","Delete Session Request"
"71310","10993.890044","192.168.1.10","10.1.0.10","NAS-5GS","566","PDU Session Establishment"
"71311","10994.013008","192.168.1.10","10.0.0.11","PFCP","890","Heartbeat Request"
"71312","10994.075121","10.0.0.2","192.168.2.11","NGAP","303","HandoverFailure"
"71313","10994.158845","10.1.0.1","172.16.1.2","DNS","469","Standard query"
"71314","10994.208845","192.168.1.10","10.0.0.10","UDP","1470","23214  >  36678 Len=1428"
"71315","10994.25933","10.0.0.1","10.0.0.10","NGAP","479","UEContextReleaseRequest"
"71316","10994.396566","10.1.0.2","10.1.0.10","HTTP/2","1003","42300  >  11517 Len=961"
"71317","10994.446566","10.0.0.2","192.168.2.10","GTPv2","147","Create Session Response"
"71318","10994.591521","10.0.0.1","192.168.2.11","RRC","230","RRCSetup"
"71319","10994.641521","10.0.0.2","172.16.1.1","NGAP","1492","PathSwitchRequest"
"71320","10994.696422","172.16.0.1","172.16.1.2","UDP","1186","41436  >  26543 Len=1144"
"71321","10994.746422","172.16.0.1","172.16.1.2","ICMP","376","Destination unreachable"
"71322","10994.796422","10.0.0.2","10.1.0.10","UDP","309","20779  >  26899 Len=267"
"71323","10994.846422","10.0.0.2","192.168.2.10","NAS-5GS","948","Authentication Request"
"71324","10994.896422","10.0.0.2","192.168.2.10","GTPv2","826","Modify Bearer Request"
"71325","10994.946422","172.16.0.1","10.1.0.10","NAS-5GS","1221","Authentication Request"
"71326","10995.002479","192.168.1.11","10.0.0.11","NAS-5GS","1337","Authentication Response"
"71327","10995.120688","172.16.0.1","10.0.0.10","UDP","1280","45307  >  31403 Len=1238"
"71328","10995.170688","10.1.0.2","192.168.2.11","NAS-5GS","842","Deregistration Request"
"71329","10995.230338","10.1.0.1","10.1.0.11","PFCP","385","Session Establishment Request"
"71330","10995.280338","172.16.0.2","192.168.2.11","GTPv2","1152","Delete Session Request"
"71331","10995.491423","10.1.0.2","10.0.0.10","NAS-5GS","472","Authentication Request"
"71332","10995.601261","10.1.0.2","10.1.0.11","PFCP","77","Session Establishment Request"
"71333","10995.66983","192.168.1.11","172.16.1.2","NGAP","55","UEContextReleaseRequest"
"71334","10995.71983","192.168.1.11","172.16.1.2","NGAP","814","UEContextReleaseRequest"
"71335","10995.893225","172.16.0.1","172.16.1.1","NAS-5GS","570","Authentication Response"
"71336","10996.020134","172.16.0.2","10.0.0.11","HTTP/2","776","11351  >  41324 Len=734"
"71337","10996.175255","10.1.0.2","192.168.2.10","NAS-5GS","684","Registration Request"
"71338","10996.225255","10.1.0.1","10.1.0.10","HTTP/2","529","62951  >  20153 Len=487"
"71339","10996.379593","192.168.1.11","10.0.0.10","HTTP/2","1379","18114  >  22068 Len=1337"
"71340","10996.429593","172.16.0.2","10.0.0.11","PFCP","1498","Session Establishment Request"
"71341","10996.479593","192.168.1.10","172.16.1.2","NGAP","1001","PathSwitchRequest"
"71342","10996.529593","10.1.0.1","10.0.0.11","NAS-5GS","330","Registration Accept"
"71343","10996.657039","10.1.0.1","10.0.0.11","DNS","653","Standard query response"
"71344","10996.707039","10.1.0.2","172.16.1.1","ICMP","1077","Echo (ping) request"
"71345","10996.762308","10.1.0.2","10.0.0.11","UDP","456","9546  >  61606 Len=414"
"71346","10996.812308","10.1.0.2","192.168.2.10","NAS-5GS","171","Authentication Response"
"71347","10996.862308","172.16.0.1","172.16.1.1","PFCP","989","Session Deletion Request"
"71348","10996.962954","172.16.0.1","10.0.0.11","ICMP","1038","Echo (ping) reply"
"71349","10997.012954","10.1.0.2","10.0.0.11","NGAP","582","UEContextReleaseRequest"
"71350","10997.116954","10.0.0.2","192.168.2.10","HTTP/2","674","21215  >  58066 Len=632"
"71351","10997.514978","10.0.0.1","10.0.0.11","NAS-5GS","1064","Authentication Request"
"71352","10997.564978","172.16.0.2","192.168.2.11","DNS","659","Standard query"
"71353","10997.614978","10.1.0.1","192.168.2.11","NAS-5GS","369","Authentication Request"
"71354","10997.664978","10.1.0.2","172.16.1.1","NGAP","441","PathSwitchRequest"
"71355","10997.785217","192.168.1.11","10.1.0.11","NGAP","1459","HandoverRequest"
"71356","10997.835217","10.0.0.2","10.1.0.11","PFCP","881","Session Deletion Request"
"71357","10998.196953","10.1.0.1","192.168.2.11","GTPv2","914","Modify Bearer Request"
"71358","10998.246953","10.1.0.1","10.1.0.11","NAS-5GS","782","Registration Accept"
"71359","10998.296953","10.0.0.1","10.0.0.10","NGAP","890","HandoverFailure"
"71360","10998.40507","172.16.0.1","192.168.2.11","NAS-5GS","1474","Registration Request"
"71361","10998.45507","192.168.1.11","192.168.2.11","NAS-5GS","1370","Registration Request"
"71362","10998.513608","192.168.1.11","10.0.0.10","HTTP/2","660","18344  >  57956 Len=618"
"71363","10998.563608","10.1.0.1","10.0.0.11","UDP","1262","14175  >  14408 Len=1220"
"71364","10998.66531","192.168.1.10","10.1.0.10","NAS-5GS","391","Deregistration Request"
"71365","10998.71531","10.0.0.2","10.0.0.11","DNS","1061","Standard query"
"71366","10998.76531","10.0.0.2","10.1.0.10","HTTP/2","933","20762  >  22909 Len=891"
"71367","10998.81531","192.168.1.10","10.1.0.10","NGAP","782","HandoverFailure"
"71368","10998.885846","10.1.0.1","10.0.0.11","HTTP/2","1260","27813  >  4544 Len=1218"
"71369","10998.935846","10.1.0.1","172.16.1.1","GTPv2","1014","Modify Bearer Request"
"71370","10999.086892","172.16.0.1","172.16.1.2","NAS-5GS","984","Deregistration Request"
"71371","10999.207453","192.168.1.11","192.168.2.10","NGAP","52","PathSwitchRequest"
"71372","10999.410099","172.16.0.1","10.1.0.11","UDP","99","52242  >  31673 Len=57"
"71373","10999.579423","10.1.0.1","10.0.0.10","NAS-5GS","356","PDU Session Establishment"
"71374","10999.629423","10.0.0.2","10.1.0.10","PFCP","917","Heartbeat Request"
"71375","10999.6904","192.168.1.11","10.0.0.10","HTTP/2","662","37870  >  4593 Len=620"
"71376","10999.841435","10.1.0.1","10.1.0.10","ICMP","1042","Echo (ping) reply"
"71377","10999.891435","172.16.0.2","172.16.1.1","NGAP","250","PathSwitchRequest"
"71378","10999.968579","192.168.1.10","192.168.2.11","HTTP/2","439","19718  >  58282 Len=397"
"71379","11000.018579","172.16.0.1","172.16.1.2","DNS","361","Standard query response"
"71380","11000.133763","10.0.0.2","10.0.0.11","NAS-5GS","562","PDU Session Establishment"
"71381","11000.183763","192.168.1.10","10.0.0.11","GTPv2","317","Delete Session Request"
"71382","11000.233763","192.168.1.10","192.168.2.10","GTPv2","669","Create Session Response"
"71383","11000.283763","192.168.1.10","172.16.1.2","HTTP/2","1166","25679  >  10549 Len=1124"
"71384","11000.333763","192.168.1.10","192.168.2.11","DNS","982","Standard query response"
"71385","11000.390247","172.16.0.1","192.168.2.11","NAS-5GS","1230","Authentication Response"
"71386","11000.440247","10.0.0.1","172.16.1.1","NGAP","713","PathSwitchRequest"
"71387","11000.542532","10.0.0.2","10.0.0.11","PFCP","105","Session Modification Request"
"71388","11000.650184","172.16.0.2","10.0.0.10","HTTP/2","704","37499  >  39007 Len=662"
"71389","11000.700184","10.0.0.2","10.0.0.10","HTTP/2","708","15497  >  1662 Len=666"
"71390","11000.755152","172.16.0.1","10.1.0.11","GTPv2","345","Create Session Request"
"71391","11000.852581","192.168.1.10","10.0.0.11","NGAP","1012","HandoverFailure"
"71392","11001.018555","10.1.0.1","192.168.2.10","DNS","319","Standard query response"
"71393","11001.100566","10.0.0.2","10.0.0.11","NAS-5GS","1380","Registration Accept"
"71394","11001.150566","172.16.0.2","10.0.0.11","HTTP/2","704","41174  >  37099 Len=662"
"71395","11001.200566","10.1.0.2","10.1.0.11","HTTP/2","1438","4095  >  5774 Len=1396"
"71396","11001.321167","10.0.0.1","192.168.2.11","NAS-5GS","1426","Authentication Response"
"71397","11001.371167","10.1.0.2","172.16.1.1","NAS-5GS","483","Authentication Request"
"71398","11001.421167","10.0.0.1","172.16.1.1","DNS","61","Standard query"
"71399","11001.471167","10.1.0.2","192.168.2.11","NGAP","1192","UEContextReleaseRequest"
"71400","11001.541906","172.16.0.1","192.168.2.10","GTPv2","1338","Delete Session Request"
"71401","11001.591906","10.1.0.2","10.1.0.10","UDP","1160","26087  >  32057 Len=1118"
"71402","11001.65321","10.0.0.2","192.168.2.10","GTPv2","863","Create Session Response"
"71403","11001.70321","172.16.0.2","10.1.0.10","NAS-5GS","1088","Deregistration Request"
"71404","11001.75321","192.168.1.11","172.16.1.1","UDP","868","30899  >  43532 Len=826"
"71405","11001.80321","192.168.1.11","10.1.0.11","NAS-5GS","133","PDU Session Establishment"
"71406","11001.928015","10.1.0.1","172.16.1.2","HTTP/2","991","51510  >  19824 Len=949"
"71407","11001.978015","172.16.0.1","172.16.1.1","NGAP","1265","HandoverRequest"
"71408","11002.067542","10.0.0.2","10.1.0.11","PFCP","238","Session Deletion Request"
"71409","11002.176882","172.16.0.2","10.1.0.10","NAS-5GS","1130","Registration Request"
"71410","11002.226882","10.1.0.1","10.1.0.10","HTTP/2","616","20102  >  28359 Len=574"
"71411","11002.276882","192.168.1.10","10.0.0.11","NAS-5GS","1011","Registration Request"
"71412","11002.555263","192.168.1.11","10.1.0.10","HTTP/2","793","44294  >  2194 Len=751"
"71413","11002.612687","10.1.0.1","10.0.0.10","ICMP","278","Echo (ping) reply"
"71414","11002.662687","10.0.0.1","10.1.0.10","GTPv2","638","Create Session Response"
"71415","11002.712687","192.168.1.11","10.0.0.10","NAS-5GS","642","PDU Session Establishment"
